            1.59326E-14   7.11722E-14   2.23045E-13   5.17301E-13   9.52826E-13   1.54067E-12   2.52545E-12   4.79814E-12   1.05885E-11   2.48886E-11   5.97657E-11   1.46883E-10   3.69599E-10   9.45731E-10   2.44632E-09   6.37508E-09   1.67038E-08   4.39419E-08   1.15864E-07   3.05291E-07   7.99904E-07   2.07235E-06   5.28097E-06   1.31258E-05   3.13085E-05   7.02495E-05   1.46067E-04   2.79434E-04   4.90686E-04   7.90479E-04   1.17023E-03
            1.64526E-14   7.34896E-14   2.30297E-13   5.34015E-13   9.82927E-13   1.58618E-12   2.58898E-12   4.88968E-12   1.07347E-11   2.51427E-11   6.02243E-11   1.47730E-10   3.71223E-10   9.49021E-10   2.45339E-09   6.39120E-09   1.67424E-08   4.40381E-08   1.16111E-07   3.05942E-07   8.01636E-07   2.07699E-06   5.29337E-06   1.31578E-05   3.13850E-05   7.04127E-05   1.46371E-04   2.79920E-04   4.91333E-04   7.91143E-04   1.17063E-03
            1.70103E-14   7.59749E-14   2.38073E-13   5.51940E-13   1.01520E-12   1.63496E-12   2.65704E-12   4.98757E-12   1.08905E-11   2.54129E-11   6.07097E-11   1.48620E-10   3.72920E-10   9.52427E-10   2.46066E-09   6.40763E-09   1.67815E-08   4.41352E-08   1.16360E-07   3.06595E-07   8.03373E-07   2.08164E-06   5.30579E-06   1.31899E-05   3.14616E-05   7.05760E-05   1.46675E-04   2.80405E-04   4.91979E-04   7.91804E-04   1.17103E-03
            1.76115E-14   7.86545E-14   2.46458E-13   5.71264E-13   1.05000E-12   1.68754E-12   2.73033E-12   5.09280E-12   1.10576E-11   2.57015E-11   6.12259E-11   1.49562E-10   3.74699E-10   9.55970E-10   2.46814E-09   6.42442E-09   1.68212E-08   4.42333E-08   1.16611E-07   3.07251E-07   8.05115E-07   2.08631E-06   5.31823E-06   1.32220E-05   3.15383E-05   7.07393E-05   1.46978E-04   2.80890E-04   4.92622E-04   7.92462E-04   1.17142E-03
            1.82633E-14   8.15594E-14   2.55547E-13   5.92213E-13   1.08772E-12   1.74451E-12   2.80968E-12   5.20656E-12   1.12378E-11   2.60116E-11   6.17780E-11   1.50564E-10   3.76576E-10   9.59670E-10   2.47589E-09   6.44163E-09   1.68616E-08   4.43326E-08   1.16863E-07   3.07910E-07   8.06862E-07   2.09098E-06   5.33070E-06   1.32542E-05   3.16150E-05   7.09027E-05   1.47282E-04   2.81374E-04   4.93264E-04   7.93116E-04   1.17181E-03
            1.89740E-14   8.47266E-14   2.65457E-13   6.15053E-13   1.12883E-12   1.80661E-12   2.89610E-12   5.33024E-12   1.14331E-11   2.63467E-11   6.23718E-11   1.51634E-10   3.78565E-10   9.63552E-10   2.48393E-09   6.45934E-09   1.69028E-08   4.44332E-08   1.17118E-07   3.08573E-07   8.08617E-07   2.09567E-06   5.34320E-06   1.32864E-05   3.16919E-05   7.10663E-05   1.47586E-04   2.81858E-04   4.93905E-04   7.93767E-04   1.17219E-03
            1.97533E-14   8.81997E-14   2.76324E-13   6.40099E-13   1.17392E-12   1.87467E-12   2.99076E-12   5.46548E-12   1.16462E-11   2.67109E-11   6.30144E-11   1.52784E-10   3.80685E-10   9.67649E-10   2.49232E-09   6.47761E-09   1.69450E-08   4.45353E-08   1.17376E-07   3.09240E-07   8.10380E-07   2.10037E-06   5.35572E-06   1.33187E-05   3.17689E-05   7.12299E-05   1.47889E-04   2.82341E-04   4.94543E-04   7.94414E-04   1.17257E-03
            2.06130E-14   9.20311E-14   2.88313E-13   6.67727E-13   1.22365E-12   1.94973E-12   3.09507E-12   5.61428E-12   1.18800E-11   2.71092E-11   6.37140E-11   1.54029E-10   3.82959E-10   9.71995E-10   2.50112E-09   6.49655E-09   1.69882E-08   4.46392E-08   1.17636E-07   3.09913E-07   8.12152E-07   2.10510E-06   5.36829E-06   1.33510E-05   3.18460E-05   7.13937E-05   1.48193E-04   2.82823E-04   4.95180E-04   7.95058E-04   1.17295E-03
            2.15672E-14   9.62833E-14   3.01617E-13   6.98389E-13   1.27883E-12   2.03300E-12   3.21071E-12   5.77899E-12   1.21382E-11   2.75476E-11   6.44805E-11   1.55384E-10   3.85413E-10   9.76636E-10   2.51040E-09   6.51627E-09   1.70328E-08   4.47453E-08   1.17900E-07   3.10592E-07   8.13934E-07   2.10984E-06   5.38089E-06   1.33835E-05   3.19232E-05   7.15576E-05   1.48496E-04   2.83305E-04   4.95814E-04   7.95698E-04   1.17331E-03
            2.26326E-14   1.01031E-13   3.16473E-13   7.32624E-13   1.34044E-12   2.12594E-12   3.33970E-12   5.96245E-12   1.24250E-11   2.80331E-11   6.53260E-11   1.56870E-10   3.88080E-10   9.81623E-10   2.52024E-09   6.53692E-09   1.70788E-08   4.48540E-08   1.18168E-07   3.11278E-07   8.15729E-07   2.11460E-06   5.39353E-06   1.34160E-05   3.20005E-05   7.17216E-05   1.48800E-04   2.83786E-04   4.96447E-04   7.96335E-04   1.17368E-03
            2.38294E-14   1.06365E-13   3.33161E-13   7.71082E-13   1.40965E-12   2.23032E-12   3.48446E-12   6.16806E-12   1.27458E-11   2.85745E-11   6.62648E-11   1.58509E-10   3.90998E-10   9.87019E-10   2.53075E-09   6.55867E-09   1.71267E-08   4.49656E-08   1.18442E-07   3.11973E-07   8.17540E-07   2.11939E-06   5.40623E-06   1.34486E-05   3.20780E-05   7.18858E-05   1.49103E-04   2.84267E-04   4.97078E-04   7.96967E-04   1.17403E-03
            2.51820E-14   1.12393E-13   3.52021E-13   8.14543E-13   1.48785E-12   2.34824E-12   3.64792E-12   6.39992E-12   1.31068E-11   2.91819E-11   6.73140E-11   1.60331E-10   3.94215E-10   9.92900E-10   2.54206E-09   6.58171E-09   1.71767E-08   4.50808E-08   1.18721E-07   3.12677E-07   8.19367E-07   2.12421E-06   5.41898E-06   1.34813E-05   3.21557E-05   7.20502E-05   1.49407E-04   2.84747E-04   4.97707E-04   7.97596E-04   1.17439E-03
            2.67196E-14   1.19245E-13   3.73460E-13   8.63948E-13   1.57674E-12   2.48225E-12   3.83358E-12   6.66297E-12   1.35155E-11   2.98679E-11   6.84945E-11   1.62370E-10   3.97785E-10   9.99356E-10   2.55430E-09   6.60629E-09   1.72292E-08   4.52001E-08   1.19007E-07   3.13394E-07   8.21215E-07   2.12907E-06   5.43180E-06   1.35141E-05   3.22335E-05   7.22148E-05   1.49710E-04   2.85226E-04   4.98334E-04   7.98220E-04   1.17473E-03
            2.84775E-14   1.27078E-13   3.97970E-13   9.20427E-13   1.67836E-12   2.63541E-12   4.04566E-12   6.96312E-12   1.39811E-11   3.06473E-11   6.98312E-11   1.64667E-10   4.01776E-10   1.00650E-09   2.56766E-09   6.63270E-09   1.72848E-08   4.53245E-08   1.19302E-07   3.14125E-07   8.23088E-07   2.13397E-06   5.44470E-06   1.35471E-05   3.23116E-05   7.23797E-05   1.50014E-04   2.85704E-04   4.98959E-04   7.98840E-04   1.17507E-03

dah         1.74444E-05   3.75515E-05   5.43693E-05   5.67575E-05   4.83935E-05   4.41531E-05   5.63755E-05   8.94217E-05   1.41467E-04   2.14990E-04   3.29055E-04   5.17089E-04   8.25021E-04   1.32550E-03   2.13994E-03   3.46873E-03   5.64095E-03   9.19369E-03   1.49816E-02   2.42906E-02   3.89233E-02   6.13016E-02   9.43486E-02   1.39763E-01   1.94152E-01   2.47082E-01   2.84780E-01   2.96116E-01   2.76663E-01   2.30870E-01   1.71981E-01
            1.79314E-05   3.86001E-05   5.58809E-05   5.82993E-05   4.95873E-05   4.49726E-05   5.70465E-05   9.01795E-05   1.42427E-04   2.16163E-04   3.30461E-04   5.18842E-04   8.27354E-04   1.32879E-03   2.14482E-03   3.47624E-03   5.65284E-03   9.21293E-03   1.50132E-02   2.43430E-02   3.90105E-02   6.14463E-02   9.45835E-02   1.40117E-01   1.94620E-01   2.47606E-01   2.85262E-01   2.96456E-01   2.76798E-01   2.30808E-01   1.71806E-01
            1.84371E-05   3.96890E-05   5.74507E-05   5.99005E-05   5.08267E-05   4.58225E-05   5.77410E-05   9.09617E-05   1.43415E-04   2.17368E-04   3.31900E-04   5.20627E-04   8.29720E-04   1.33212E-03   2.14974E-03   3.48378E-03   5.66477E-03   9.23220E-03   1.50448E-02   2.43955E-02   3.90977E-02   6.15912E-02   9.48187E-02   1.40472E-01   1.95088E-01   2.48129E-01   2.85743E-01   2.96794E-01   2.76930E-01   2.30744E-01   1.71632E-01
            1.89644E-05   4.08244E-05   5.90876E-05   6.15699E-05   5.21185E-05   4.67075E-05   5.84623E-05   9.17719E-05   1.44436E-04   2.18610E-04   3.33376E-04   5.22449E-04   8.32121E-04   1.33549E-03   2.15469E-03   3.49136E-03   5.67673E-03   9.25152E-03   1.50765E-02   2.44480E-02   3.91850E-02   6.17362E-02   9.50541E-02   1.40826E-01   1.95556E-01   2.48653E-01   2.86224E-01   2.97131E-01   2.77062E-01   2.30680E-01   1.71457E-01
            1.95165E-05   4.20133E-05   6.08015E-05   6.33177E-05   5.34705E-05   4.76327E-05   5.92144E-05   9.26144E-05   1.45496E-04   2.19894E-04   3.34895E-04   5.24313E-04   8.34565E-04   1.33889E-03   2.15969E-03   3.49898E-03   5.68873E-03   9.27088E-03   1.51083E-02   2.45005E-02   3.92724E-02   6.18814E-02   9.52898E-02   1.41181E-01   1.96025E-01   2.49176E-01   2.86703E-01   2.97466E-01   2.77191E-01   2.30614E-01   1.71282E-01
            2.00972E-05   4.32637E-05   6.26040E-05   6.51557E-05   5.48919E-05   4.86042E-05   6.00021E-05   9.34940E-05   1.46598E-04   2.21226E-04   3.36463E-04   5.26227E-04   8.37058E-04   1.34235E-03   2.16473E-03   3.50666E-03   5.70079E-03   9.29030E-03   1.51401E-02   2.45532E-02   3.93599E-02   6.20267E-02   9.55257E-02   1.41536E-01   1.96493E-01   2.49699E-01   2.87182E-01   2.97800E-01   2.77320E-01   2.30548E-01   1.71106E-01
            2.07107E-05   4.45847E-05   6.45083E-05   6.70974E-05   5.63930E-05   4.96289E-05   6.08307E-05   9.44161E-05   1.47751E-04   2.22614E-04   3.38088E-04   5.28196E-04   8.39606E-04   1.34586E-03   2.16983E-03   3.51439E-03   5.71291E-03   9.30978E-03   1.51720E-02   2.46059E-02   3.94475E-02   6.21723E-02   9.57620E-02   1.41892E-01   1.96962E-01   2.50222E-01   2.87660E-01   2.98133E-01   2.77446E-01   2.30480E-01   1.70930E-01
            2.13620E-05   4.59871E-05   6.65299E-05   6.91586E-05   5.79858E-05   5.07150E-05   6.17063E-05   9.53874E-05   1.48962E-04   2.24066E-04   3.39779E-04   5.30231E-04   8.42218E-04   1.34944E-03   2.17500E-03   3.52219E-03   5.72510E-03   9.32933E-03   1.52039E-02   2.46587E-02   3.95352E-02   6.23180E-02   9.59986E-02   1.42248E-01   1.97432E-01   2.50744E-01   2.88137E-01   2.98464E-01   2.77572E-01   2.30411E-01   1.70754E-01
            2.20568E-05   4.74833E-05   6.86868E-05   7.13574E-05   5.96845E-05   5.18716E-05   6.26361E-05   9.64152E-05   1.50239E-04   2.25591E-04   3.41545E-04   5.32340E-04   8.44905E-04   1.35309E-03   2.18024E-03   3.53007E-03   5.73736E-03   9.34896E-03   1.52360E-02   2.47116E-02   3.96231E-02   6.24640E-02   9.62355E-02   1.42604E-01   1.97901E-01   2.51267E-01   2.88614E-01   2.98794E-01   2.77695E-01   2.30341E-01   1.70578E-01
            2.28020E-05   4.90879E-05   7.09998E-05   7.37153E-05   6.15054E-05   5.31100E-05   6.36285E-05   9.75085E-05   1.51594E-04   2.27202E-04   3.43399E-04   5.34535E-04   8.47677E-04   1.35683E-03   2.18557E-03   3.53803E-03   5.74972E-03   9.36869E-03   1.52681E-02   2.47647E-02   3.97111E-02   6.26101E-02   9.64727E-02   1.42961E-01   1.98371E-01   2.51789E-01   2.89089E-01   2.99123E-01   2.77817E-01   2.30270E-01   1.70401E-01
            2.36054E-05   5.08179E-05   7.34935E-05   7.62572E-05   6.34676E-05   5.44427E-05   6.46935E-05   9.86774E-05   1.53037E-04   2.28912E-04   3.45353E-04   5.36830E-04   8.50548E-04   1.36066E-03   2.19100E-03   3.54610E-03   5.76218E-03   9.38853E-03   1.53004E-02   2.48179E-02   3.97993E-02   6.27565E-02   9.67103E-02   1.43318E-01   1.98841E-01   2.52311E-01   2.89564E-01   2.99450E-01   2.77938E-01   2.30198E-01   1.70224E-01
            2.44764E-05   5.26934E-05   7.61970E-05   7.90126E-05   6.55940E-05   5.58851E-05   6.58425E-05   9.99340E-05   1.54583E-04   2.30736E-04   3.47425E-04   5.39241E-04   8.53535E-04   1.36462E-03   2.19655E-03   3.55429E-03   5.77477E-03   9.40850E-03   1.53328E-02   2.48712E-02   3.98877E-02   6.29032E-02   9.69483E-02   1.43675E-01   1.99311E-01   2.52833E-01   2.90037E-01   2.99776E-01   2.78057E-01   2.30124E-01   1.70047E-01
            2.54260E-05   5.47382E-05   7.91444E-05   8.20165E-05   6.79113E-05   5.74550E-05   6.70894E-05   1.01293E-04   1.56250E-04   2.32693E-04   3.49632E-04   5.41786E-04   8.56655E-04   1.36870E-03   2.20224E-03   3.56261E-03   5.78750E-03   9.42862E-03   1.53654E-02   2.49247E-02   3.99763E-02   6.30502E-02   9.71866E-02   1.44033E-01   1.99781E-01   2.53354E-01   2.90510E-01   3.00101E-01   2.78174E-01   2.30050E-01   1.69870E-01
            2.64674E-05   5.69806E-05   8.23766E-05   8.53104E-05   7.04514E-05   5.91736E-05   6.84505E-05   1.02771E-04   1.58057E-04   2.34806E-04   3.51999E-04   5.44489E-04   8.59932E-04   1.37295E-03   2.20808E-03   3.57110E-03   5.80039E-03   9.44892E-03   1.53982E-02   2.49784E-02   4.00651E-02   6.31975E-02   9.74254E-02   1.44392E-01   2.00252E-01   2.53875E-01   2.90982E-01   3.00424E-01   2.78290E-01   2.29974E-01   1.69692E-01
            2.76162E-05   5.94542E-05   8.59421E-05   8.89436E-05   7.32523E-05   6.10665E-05   6.99453E-05   1.04388E-04   1.60028E-04   2.37101E-04   3.54552E-04   5.47376E-04   8.63392E-04   1.37738E-03   2.21411E-03   3.57978E-03   5.81349E-03   9.46942E-03   1.54311E-02   2.50324E-02   4.01542E-02   6.33452E-02   9.76647E-02   1.44751E-01   2.00723E-01   2.54396E-01   2.91453E-01   3.00745E-01   2.78404E-01   2.29897E-01   1.69513E-01
            2.88911E-05   6.21995E-05   8.98991E-05   9.29755E-05   7.63596E-05   6.31640E-05   7.15971E-05   1.06170E-04   1.62191E-04   2.39610E-04   3.57324E-04   5.50480E-04   8.67066E-04   1.38202E-03   2.22036E-03   3.58869E-03   5.82681E-03   9.49015E-03   1.54644E-02   2.50866E-02   4.02437E-02   6.34933E-02   9.79045E-02   1.45110E-01   2.01194E-01   2.54917E-01   2.91923E-01   3.01065E-01   2.78517E-01   2.29819E-01   1.69335E-01
            3.03146E-05   6.52648E-05   9.43174E-05   9.74771E-05   7.98277E-05   6.55026E-05   7.34338E-05   1.08145E-04   1.64582E-04   2.42370E-04   3.60354E-04   5.53838E-04   8.70994E-04   1.38692E-03   2.22687E-03   3.59786E-03   5.84041E-03   9.51118E-03   1.54979E-02   2.51412E-02   4.03335E-02   6.36418E-02   9.81449E-02   1.45470E-01   2.01666E-01   2.55438E-01   2.92393E-01   3.01383E-01   2.78627E-01   2.29739E-01   1.69156E-01
            3.19138E-05   6.87083E-05   9.92806E-05   1.02534E-04   8.37224E-05   6.81260E-05   7.54892E-05   1.10347E-04   1.67242E-04   2.45429E-04   3.63688E-04   5.57498E-04   8.75222E-04   1.39212E-03   2.23369E-03   3.60734E-03   5.85432E-03   9.53253E-03   1.55318E-02   2.51961E-02   4.04238E-02   6.37909E-02   9.83860E-02   1.45831E-01   2.02138E-01   2.55958E-01   2.92861E-01   3.01700E-01   2.78736E-01   2.29658E-01   1.68976E-01
            3.37211E-05   7.25999E-05   1.04890E-04   1.08248E-04   8.81224E-05   7.10869E-05   7.78037E-05   1.12820E-04   1.70220E-04   2.48840E-04   3.67383E-04   5.61515E-04   8.79804E-04   1.39768E-03   2.24086E-03   3.61719E-03   5.86862E-03   9.55428E-03   1.55661E-02   2.52515E-02   4.05146E-02   6.39406E-02   9.86277E-02   1.46193E-01   2.02610E-01   2.56478E-01   2.93328E-01   3.02015E-01   2.78843E-01   2.29576E-01   1.68797E-01
            3.57755E-05   7.70238E-05   1.11266E-04   1.14743E-04   9.31226E-05   7.44487E-05   8.04258E-05   1.15615E-04   1.73575E-04   2.52670E-04   3.71507E-04   5.65956E-04   8.84808E-04   1.40366E-03   2.24847E-03   3.62748E-03   5.88337E-03   9.57650E-03   1.56009E-02   2.53074E-02   4.06059E-02   6.40910E-02   9.88703E-02   1.46555E-01   2.03083E-01   2.56998E-01   2.93794E-01   3.02328E-01   2.78948E-01   2.29492E-01   1.68616E-01
            3.81242E-05   8.20811E-05   1.18555E-04   1.22168E-04   9.88372E-05   7.82877E-05   8.34141E-05   1.18791E-04   1.77380E-04   2.56999E-04   3.76141E-04   5.70902E-04   8.90314E-04   1.41015E-03   2.25659E-03   3.63829E-03   5.89865E-03   9.59928E-03   1.56363E-02   2.53640E-02   4.06980E-02   6.42422E-02   9.91138E-02   1.46918E-01   2.03556E-01   2.57518E-01   2.94259E-01   3.02639E-01   2.79051E-01   2.29407E-01   1.68435E-01

zv          1.39206E-05   6.29760E-05   1.99015E-04   4.76834E-04   9.79179E-04   2.04818E-03   4.98066E-03   1.37292E-02   3.84129E-02   1.03053E-01   2.68341E-01   6.95534E-01   1.80680E+00   4.68942E+00   1.21282E+01   3.12032E+01   7.96773E+01   2.01178E+02   4.99124E+02   1.20424E+03   2.78080E+03   6.01867E+03   1.19658E+04   2.16928E+04   3.66136E+04   6.09791E+04   1.08542E+05   2.16538E+05   4.71698E+05   1.04801E+06   2.23800E+06
            1.39466E-05   6.30939E-05   1.99387E-04   4.77726E-04   9.81011E-04   2.05201E-03   4.98997E-03   1.37548E-02   3.84846E-02   1.03245E-01   2.68841E-01   6.96831E-01   1.81017E+00   4.69817E+00   1.21509E+01   3.12616E+01   7.98268E+01   2.01556E+02   5.00065E+02   1.20650E+03   2.78595E+03   6.02944E+03   1.19861E+04   2.17278E+04   3.66734E+04   6.10944E+04   1.08813E+05   2.17256E+05   4.73553E+05   1.05230E+06   2.24654E+06
            1.39727E-05   6.32118E-05   1.99760E-04   4.78619E-04   9.82843E-04   2.05584E-03   4.99927E-03   1.37805E-02   3.85562E-02   1.03437E-01   2.69342E-01   6.98127E-01   1.81353E+00   4.70692E+00   1.21736E+01   3.13200E+01   7.99764E+01   2.01935E+02   5.01007E+02   1.20877E+03   2.79110E+03   6.04020E+03   1.20064E+04   2.17628E+04   3.67331E+04   6.12097E+04   1.09086E+05   2.17977E+05   4.75414E+05   1.05659E+06   2.25507E+06
            1.39987E-05   6.33296E-05   2.00132E-04   4.79511E-04   9.84675E-04   2.05967E-03   5.00858E-03   1.38061E-02   3.86279E-02   1.03629E-01   2.69842E-01   6.99424E-01   1.81690E+00   4.71567E+00   1.21962E+01   3.13784E+01   8.01259E+01   2.02314E+02   5.01948E+02   1.21103E+03   2.79624E+03   6.05096E+03   1.20267E+04   2.17977E+04   3.67927E+04   6.13252E+04   1.09359E+05   2.18700E+05   4.77281E+05   1.06090E+06   2.26360E+06
            1.40248E-05   6.34475E-05   2.00504E-04   4.80403E-04   9.86506E-04   2.06350E-03   5.01788E-03   1.38317E-02   3.86995E-02   1.03822E-01   2.70342E-01   7.00720E-01   1.82027E+00   4.72441E+00   1.22188E+01   3.14368E+01   8.02754E+01   2.02692E+02   5.02888E+02   1.21329E+03   2.80138E+03   6.06170E+03   1.20469E+04   2.18326E+04   3.68523E+04   6.14407E+04   1.09632E+05   2.19425E+05   4.79152E+05   1.06521E+06   2.27213E+06
            1.40508E-05   6.35653E-05   2.00877E-04   4.81295E-04   9.88337E-04   2.06733E-03   5.02718E-03   1.38573E-02   3.87712E-02   1.04014E-01   2.70842E-01   7.02016E-01   1.82364E+00   4.73316E+00   1.22415E+01   3.14951E+01   8.04248E+01   2.03071E+02   5.03829E+02   1.21555E+03   2.80653E+03   6.07245E+03   1.20672E+04   2.18675E+04   3.69119E+04   6.15564E+04   1.09907E+05   2.20153E+05   4.81029E+05   1.06953E+06   2.28065E+06
            1.40768E-05   6.36831E-05   2.01249E-04   4.82187E-04   9.90168E-04   2.07115E-03   5.03648E-03   1.38829E-02   3.88428E-02   1.04206E-01   2.71342E-01   7.03311E-01   1.82700E+00   4.74190E+00   1.22641E+01   3.15535E+01   8.05742E+01   2.03449E+02   5.04769E+02   1.21781E+03   2.81166E+03   6.08318E+03   1.20874E+04   2.19023E+04   3.69714E+04   6.16721E+04   1.10181E+05   2.20883E+05   4.82910E+05   1.07385E+06   2.28917E+06
            1.41029E-05   6.38008E-05   2.01621E-04   4.83078E-04   9.91998E-04   2.07498E-03   5.04577E-03   1.39086E-02   3.89144E-02   1.04398E-01   2.71842E-01   7.04607E-01   1.83037E+00   4.75064E+00   1.22868E+01   3.16118E+01   8.07236E+01   2.03827E+02   5.05709E+02   1.22007E+03   2.81680E+03   6.09391E+03   1.21076E+04   2.19371E+04   3.70309E+04   6.17878E+04   1.10457E+05   2.21615E+05   4.84796E+05   1.07818E+06   2.29768E+06
            1.41289E-05   6.39186E-05   2.01993E-04   4.83970E-04   9.93828E-04   2.07881E-03   5.05507E-03   1.39342E-02   3.89860E-02   1.04590E-01   2.72342E-01   7.05902E-01   1.83373E+00   4.75937E+00   1.23094E+01   3.16702E+01   8.08730E+01   2.04206E+02   5.06649E+02   1.22233E+03   2.82193E+03   6.10463E+03   1.21277E+04   2.19718E+04   3.70903E+04   6.19037E+04   1.10733E+05   2.22349E+05   4.86685E+05   1.08252E+06   2.30620E+06
            1.41549E-05   6.40363E-05   2.02365E-04   4.84861E-04   9.95658E-04   2.08263E-03   5.06436E-03   1.39598E-02   3.90576E-02   1.04782E-01   2.72841E-01   7.07197E-01   1.83710E+00   4.76811E+00   1.23320E+01   3.17285E+01   8.10223E+01   2.04584E+02   5.07589E+02   1.22459E+03   2.82706E+03   6.11534E+03   1.21479E+04   2.20065E+04   3.71496E+04   6.20195E+04   1.11010E+05   2.23084E+05   4.88579E+05   1.08685E+06   2.31471E+06
            1.41810E-05   6.41540E-05   2.02737E-04   4.85752E-04   9.97487E-04   2.08646E-03   5.07365E-03   1.39853E-02   3.91292E-02   1.04974E-01   2.73341E-01   7.08491E-01   1.84046E+00   4.77685E+00   1.23546E+01   3.17868E+01   8.11716E+01   2.04962E+02   5.08528E+02   1.22685E+03   2.83219E+03   6.12604E+03   1.21680E+04   2.20411E+04   3.72089E+04   6.21354E+04   1.11287E+05   2.23822E+05   4.90476E+05   1.09119E+06   2.32321E+06
            1.42070E-05   6.42717E-05   2.03109E-04   4.86643E-04   9.99316E-04   2.09028E-03   5.08294E-03   1.40109E-02   3.92007E-02   1.05166E-01   2.73840E-01   7.09786E-01   1.84382E+00   4.78558E+00   1.23772E+01   3.18451E+01   8.13208E+01   2.05340E+02   5.09467E+02   1.22910E+03   2.83732E+03   6.13673E+03   1.21881E+04   2.20757E+04   3.72682E+04   6.22513E+04   1.11565E+05   2.24561E+05   4.92376E+05   1.09553E+06   2.33171E+06
            1.42330E-05   6.43894E-05   2.03481E-04   4.87534E-04   1.00115E-03   2.09410E-03   5.09223E-03   1.40365E-02   3.92723E-02   1.05357E-01   2.74340E-01   7.11080E-01   1.84719E+00   4.79431E+00   1.23998E+01   3.19033E+01   8.14701E+01   2.05718E+02   5.10406E+02   1.23136E+03   2.84244E+03   6.14742E+03   1.22081E+04   2.21102E+04   3.73273E+04   6.23672E+04   1.11842E+05   2.25301E+05   4.94279E+05   1.09987E+06   2.34018E+06
            1.42590E-05   6.45070E-05   2.03853E-04   4.88424E-04   1.00297E-03   2.09792E-03   5.10152E-03   1.40621E-02   3.93438E-02   1.05549E-01   2.74839E-01   7.12374E-01   1.85055E+00   4.80304E+00   1.24224E+01   3.19616E+01   8.16193E+01   2.06095E+02   5.11344E+02   1.23362E+03   2.84756E+03   6.15810E+03   1.22282E+04   2.21447E+04   3.73864E+04   6.24830E+04   1.12121E+05   2.26042E+05   4.96183E+05   1.10421E+06   2.34863E+06
            1.42850E-05   6.46246E-05   2.04224E-04   4.89315E-04   1.00480E-03   2.10175E-03   5.11080E-03   1.40877E-02   3.94153E-02   1.05741E-01   2.75338E-01   7.13667E-01   1.85391E+00   4.81177E+00   1.24450E+01   3.20199E+01   8.17684E+01   2.06473E+02   5.12283E+02   1.23587E+03   2.85268E+03   6.16877E+03   1.22482E+04   2.21791E+04   3.74454E+04   6.25988E+04   1.12399E+05   2.26784E+05   4.98087E+05   1.10855E+06   2.35705E+06
            1.43110E-05   6.47422E-05   2.04596E-04   4.90205E-04   1.00663E-03   2.10557E-03   5.12009E-03   1.41132E-02   3.94868E-02   1.05933E-01   2.75837E-01   7.14961E-01   1.85727E+00   4.82049E+00   1.24676E+01   3.20781E+01   8.19175E+01   2.06851E+02   5.13221E+02   1.23812E+03   2.85780E+03   6.17942E+03   1.22682E+04   2.22135E+04   3.75042E+04   6.27145E+04   1.12677E+05   2.27527E+05   4.99992E+05   1.11287E+06   2.36543E+06
            1.43370E-05   6.48598E-05   2.04968E-04   4.91095E-04   1.00846E-03   2.10939E-03   5.12937E-03   1.41388E-02   3.95583E-02   1.06124E-01   2.76336E-01   7.16254E-01   1.86063E+00   4.82922E+00   1.24902E+01   3.21363E+01   8.20666E+01   2.07228E+02   5.14159E+02   1.24038E+03   2.86291E+03   6.19007E+03   1.22882E+04   2.22478E+04   3.75630E+04   6.28299E+04   1.12956E+05   2.28269E+05   5.01895E+05   1.11719E+06   2.37377E+06
            1.43630E-05   6.49774E-05   2.05339E-04   4.91986E-04   1.01028E-03   2.11321E-03   5.13865E-03   1.41644E-02   3.96298E-02   1.06316E-01   2.76835E-01   7.17547E-01   1.86399E+00   4.83794E+00   1.25128E+01   3.21946E+01   8.22157E+01   2.07606E+02   5.15096E+02   1.24263E+03   2.86802E+03   6.20071E+03   1.23081E+04   2.22820E+04   3.76216E+04   6.29452E+04   1.13234E+05   2.29011E+05   5.03795E+05   1.12149E+06   2.38205E+06
            1.43889E-05   6.50949E-05   2.05710E-04   4.92875E-04   1.01211E-03   2.11702E-03   5.14792E-03   1.41899E-02   3.97012E-02   1.06508E-01   2.77334E-01   7.18839E-01   1.86734E+00   4.84666E+00   1.25354E+01   3.22528E+01   8.23647E+01   2.07983E+02   5.16033E+02   1.24488E+03   2.87312E+03   6.21134E+03   1.23280E+04   2.23161E+04   3.76800E+04   6.30602E+04   1.13511E+05   2.29752E+05   5.05691E+05   1.12577E+06   2.39028E+06
            1.44149E-05   6.52124E-05   2.06082E-04   4.93765E-04   1.01394E-03   2.12084E-03   5.15720E-03   1.42155E-02   3.97727E-02   1.06699E-01   2.77833E-01   7.20132E-01   1.87070E+00   4.85538E+00   1.25580E+01   3.23110E+01   8.25137E+01   2.08360E+02   5.16970E+02   1.24713E+03   2.87822E+03   6.22195E+03   1.23479E+04   2.23502E+04   3.77383E+04   6.31748E+04   1.13788E+05   2.30491E+05   5.07580E+05   1.13003E+06   2.39844E+06
            1.44409E-05   6.53299E-05   2.06453E-04   4.94655E-04   1.01576E-03   2.12466E-03   5.16647E-03   1.42410E-02   3.98441E-02   1.06891E-01   2.78331E-01   7.21424E-01   1.87406E+00   4.86409E+00   1.25805E+01   3.23691E+01   8.26626E+01   2.08737E+02   5.17906E+02   1.24938E+03   2.88332E+03   6.23255E+03   1.23677E+04   2.23841E+04   3.77963E+04   6.32889E+04   1.14064E+05   2.31227E+05   5.09460E+05   1.13426E+06   2.40651E+06

