            8.02282E+01   1.10792E+02   1.55933E+02   2.40510E+02   3.98880E+02   6.69412E+02   1.11626E+03   1.85569E+03   3.09159E+03   5.17083E+03   8.70684E+03   1.46271E+04   2.45647E+04   4.12116E+04   6.90921E+04   1.15385E+05   1.92307E+05   3.19621E+05   5.29887E+05   8.09836E+05   1.22581E+06   1.82522E+06   2.67789E+06   3.87395E+06   5.52101E+06   7.71900E+06   1.04687E+07   1.34820E+07   1.60248E+07   1.71018E+07   1.60513E+07
            8.04653E+01   1.09254E+02   1.53590E+02   2.38523E+02   3.95057E+02   6.59841E+02   1.09187E+03   1.81494E+03   3.03258E+03   5.09302E+03   8.60393E+03   1.47474E+04   2.50452E+04   4.26164E+04   7.22878E+04   1.22713E+05   2.07514E+05   3.49907E+05   5.88906E+05   9.50329E+05   1.48594E+06   2.27042E+06   3.39831E+06   4.99053E+06   7.19066E+06   1.01317E+07   1.38145E+07   1.78550E+07   2.12738E+07   2.27403E+07   2.13678E+07
            7.80283E+01   1.04513E+02   1.46850E+02   2.28192E+02   3.75866E+02   6.24046E+02   1.02606E+03   1.67851E+03   2.75762E+03   4.73443E+03   8.00206E+03   1.36926E+04   2.33414E+04   4.03420E+04   6.92615E+04   1.19100E+05   2.03941E+05   3.49078E+05   5.95440E+05   1.02899E+06   1.68239E+06   2.66730E+06   4.11369E+06   6.18665E+06   9.08138E+06   1.29795E+07   1.78880E+07   2.33016E+07   2.79183E+07   2.99603E+07   2.82312E+07
            7.37913E+01   9.76998E+01   1.37118E+02   2.13026E+02   3.50125E+02   5.73755E+02   9.32740E+02   1.52244E+03   2.48891E+03   4.15162E+03   7.02700E+03   1.18736E+04   2.02774E+04   3.50667E+04   6.02854E+04   1.04382E+05   1.81211E+05   3.12043E+05   5.39758E+05   1.01248E+06   1.75691E+06   2.93041E+06   4.71499E+06   7.34179E+06   1.10842E+07   1.62001E+07   2.27172E+07   2.99797E+07   3.62598E+07   3.91739E+07   3.70916E+07
            6.83849E+01   8.96721E+01   1.25793E+02   1.95281E+02   3.19560E+02   5.25317E+02   8.41048E+02   1.35044E+03   2.18615E+03   3.55716E+03   5.84479E+03   9.83089E+03   1.64079E+04   2.79298E+04   4.82003E+04   8.31543E+04   1.43683E+05   2.48250E+05   4.30864E+05   8.79481E+05   1.64901E+06   2.94695E+06   5.03107E+06   8.23383E+06   1.29534E+07   1.95758E+07   2.81858E+07   3.79506E+07   4.65778E+07   5.08503E+07   4.85108E+07
            6.22089E+01   8.09278E+01   1.13449E+02   1.81234E+02   2.93258E+02   4.72622E+02   7.52723E+02   1.20059E+03   1.90271E+03   3.07915E+03   4.92472E+03   8.04219E+03   1.31603E+04   2.17611E+04   3.62728E+04   6.05576E+04   1.02209E+05   1.75572E+05   2.99003E+05   6.47636E+05   1.32802E+06   2.59999E+06   4.82417E+06   8.48662E+06   1.41903E+07   2.25511E+07   3.38004E+07   4.69291E+07   5.89069E+07   6.53526E+07   6.30704E+07
            5.54373E+01   7.71183E+01   1.08655E+02   1.64784E+02   2.67129E+02   4.28911E+02   6.76484E+02   1.09533E+03   1.73383E+03   2.75786E+03   4.37468E+03   6.97481E+03   1.10725E+04   1.77186E+04   2.85777E+04   4.65041E+04   7.54519E+04   1.22384E+05   2.01934E+05   4.05949E+05   8.67345E+05   1.86476E+06   3.86186E+06   7.55216E+06   1.38673E+07   2.38478E+07   3.80920E+07   5.55297E+07   7.22367E+07   8.22141E+07   8.08131E+07
            5.47053E+01   7.37781E+01   1.03078E+02   1.54912E+02   2.51399E+02   4.06635E+02   6.51313E+02   1.03783E+03   1.63694E+03   2.60330E+03   4.11789E+03   6.52626E+03   1.03525E+04   1.63886E+04   2.60003E+04   4.12629E+04   6.55205E+04   1.03876E+05   1.64930E+05   2.75660E+05   5.02400E+05   1.02559E+06   2.26095E+06   5.01514E+06   1.06109E+07   2.08070E+07   3.70770E+07   5.88178E+07   8.14055E+07   9.68496E+07   9.82873E+07
            5.41761E+01   7.34809E+01   1.01734E+02   1.54162E+02   2.48771E+02   4.04424E+02   6.48375E+02   1.02943E+03   1.62977E+03   2.58058E+03   4.08736E+03   6.47475E+03   1.02566E+04   1.62461E+04   2.57302E+04   4.07455E+04   6.45160E+04   1.02134E+05   1.61650E+05   2.55873E+05   4.06065E+05   6.54036E+05   1.11006E+06   2.10736E+06   4.54412E+06   1.02847E+07   2.19028E+07   4.07272E+07   6.37844E+07   8.31449E+07   9.02478E+07
            5.41749E+01   7.34740E+01   1.01721E+02   1.54148E+02   2.48742E+02   4.04383E+02   6.48367E+02   1.02936E+03   1.62969E+03   2.58033E+03   4.08701E+03   6.47428E+03   1.02557E+04   1.62445E+04   2.57278E+04   4.07421E+04   6.45089E+04   1.02121E+05   1.61625E+05   2.55725E+05   4.04451E+05   6.39349E+05   1.01001E+06   1.59423E+06   2.51193E+06   3.93053E+06   6.00704E+06   8.68729E+06   1.14417E+07   1.32938E+07   1.33616E+07
            5.41731E+01   7.34714E+01   1.01717E+02   1.54142E+02   2.48733E+02   4.04369E+02   6.48344E+02   1.02932E+03   1.62963E+03   2.58023E+03   4.08685E+03   6.47402E+03   1.02553E+04   1.62438E+04   2.57265E+04   4.07398E+04   6.45047E+04   1.02113E+05   1.61610E+05   2.55696E+05   4.04393E+05   6.39228E+05   1.00976E+06   1.59367E+06   2.51070E+06   3.92788E+06   6.00166E+06   8.67758E+06   1.14267E+07   1.32744E+07   1.33405E+07
            5.41712E+01   7.34688E+01   1.01714E+02   1.54137E+02   2.48724E+02   4.04355E+02   6.48321E+02   1.02929E+03   1.62957E+03   2.58013E+03   4.08669E+03   6.47375E+03   1.02548E+04   1.62430E+04   2.57252E+04   4.07375E+04   6.45005E+04   1.02105E+05   1.61596E+05   2.55667E+05   4.04334E+05   6.39107E+05   1.00950E+06   1.59312E+06   2.50947E+06   3.92523E+06   5.99627E+06   8.66785E+06   1.14117E+07   1.32549E+07   1.33193E+07
            5.41692E+01   7.34662E+01   1.01710E+02   1.54131E+02   2.48715E+02   4.04340E+02   6.48297E+02   1.02925E+03   1.62950E+03   2.58003E+03   4.08653E+03   6.47348E+03   1.02544E+04   1.62422E+04   2.57238E+04   4.07351E+04   6.44963E+04   1.02098E+05   1.61581E+05   2.55638E+05   4.04276E+05   6.38987E+05   1.00924E+06   1.59256E+06   2.50825E+06   3.92257E+06   5.99087E+06   8.65810E+06   1.13966E+07   1.32353E+07   1.32980E+07
            5.41672E+01   7.34635E+01   1.01706E+02   1.54126E+02   2.48706E+02   4.04325E+02   6.48272E+02   1.02921E+03   1.62944E+03   2.57993E+03   4.08636E+03   6.47321E+03   1.02539E+04   1.62415E+04   2.57225E+04   4.07328E+04   6.44921E+04   1.02090E+05   1.61566E+05   2.55608E+05   4.04218E+05   6.38866E+05   1.00899E+06   1.59201E+06   2.50703E+06   3.91992E+06   5.98547E+06   8.64832E+06   1.13815E+07   1.32156E+07   1.32766E+07
            5.41652E+01   7.34608E+01   1.01703E+02   1.54120E+02   2.48697E+02   4.04309E+02   6.48247E+02   1.02917E+03   1.62938E+03   2.57983E+03   4.08619E+03   6.47293E+03   1.02535E+04   1.62407E+04   2.57211E+04   4.07304E+04   6.44878E+04   1.02082E+05   1.61551E+05   2.55579E+05   4.04159E+05   6.38746E+05   1.00873E+06   1.59145E+06   2.50581E+06   3.91726E+06   5.98006E+06   8.63853E+06   1.13663E+07   1.31958E+07   1.32551E+07
            5.41632E+01   7.34580E+01   1.01699E+02   1.54114E+02   2.48687E+02   4.04294E+02   6.48222E+02   1.02913E+03   1.62931E+03   2.57972E+03   4.08602E+03   6.47264E+03   1.02530E+04   1.62399E+04   2.57198E+04   4.07280E+04   6.44835E+04   1.02074E+05   1.61536E+05   2.55550E+05   4.04101E+05   6.38626E+05   1.00848E+06   1.59090E+06   2.50459E+06   3.91461E+06   5.97465E+06   8.62871E+06   1.13511E+07   1.31760E+07   1.32335E+07

            2.15574E+01   2.97453E+01   4.20329E+01   6.46941E+01   1.05005E+02   1.70506E+02   2.72098E+02   4.29349E+02   6.75444E+02   1.06303E+03   1.67448E+03   2.63919E+03   4.16117E+03   6.56208E+03   1.03486E+04   1.63177E+04   2.57194E+04   4.05083E+04   6.37236E+04   9.97307E+04   1.55837E+05   2.42542E+05   3.75284E+05   5.75747E+05   8.72181E+05   1.29463E+06   1.85471E+06   2.50179E+06   3.08375E+06   3.38170E+06   3.23841E+06
            3.52230E+01   5.05287E+01   7.16077E+01   1.09467E+02   1.77401E+02   2.90014E+02   4.67565E+02   7.45148E+02   1.18248E+03   1.87553E+03   2.97560E+03   4.72151E+03   7.49119E+03   1.18830E+04   1.88437E+04   2.98683E+04   4.73134E+04   7.48819E+04   1.18367E+05   1.73926E+05   2.61407E+05   3.92304E+05   5.86860E+05   8.72872E+05   1.28572E+06   1.86175E+06   2.61171E+06   3.46418E+06   4.21609E+06   4.58077E+06   4.35717E+06
            5.01067E+01   7.25632E+01   1.02835E+02   1.57346E+02   2.56347E+02   4.22661E+02   6.88129E+02   1.10808E+03   1.77749E+03   2.85027E+03   4.57082E+03   7.32747E+03   1.17389E+04   1.87910E+04   3.00533E+04   4.80200E+04   7.66468E+04   1.22189E+05   1.94498E+05   2.77908E+05   4.09295E+05   6.01476E+05   8.80954E+05   1.28342E+06   1.85337E+06   2.63503E+06   3.63747E+06   4.76129E+06   5.73584E+06   6.18499E+06   5.85044E+06
            6.30731E+01   9.07127E+01   1.28414E+02   1.97396E+02   3.23918E+02   5.37912E+02   8.82723E+02   1.43571E+03   2.33104E+03   3.78743E+03   6.15468E+03   9.99364E+03   1.62114E+04   2.62476E+04   4.24362E+04   6.85087E+04   1.10428E+05   1.77699E+05   2.85414E+05   4.06788E+05   5.95638E+05   8.68072E+05   1.25865E+06   1.81321E+06   2.58792E+06   3.63709E+06   4.96754E+06   6.44360E+06   7.70706E+06   8.26590E+06   7.78758E+06
            7.25645E+01   1.02949E+02   1.45553E+02   2.24770E+02   3.70515E+02   6.17296E+02   1.01827E+03   1.67174E+03   2.74933E+03   4.54898E+03   7.49245E+03   1.23246E+04   2.02443E+04   3.31992E+04   5.43468E+04   8.87993E+04   1.44785E+05   2.35571E+05   3.82423E+05   5.53210E+05   8.13969E+05   1.18773E+06   1.71938E+06   2.46770E+06   3.50388E+06   4.89528E+06   6.64623E+06   8.57505E+06   1.02117E+07   1.09156E+07   1.02581E+07
            7.82797E+01   1.09330E+02   1.54273E+02   2.38554E+02   3.92811E+02   6.53170E+02   1.09508E+03   1.81943E+03   3.02419E+03   5.03350E+03   8.38565E+03   1.39724E+04   2.32845E+04   3.86932E+04   6.41766E+04   1.06255E+05   1.75408E+05   2.88891E+05   4.74597E+05   7.06116E+05   1.05323E+06   1.55105E+06   2.25770E+06   3.24864E+06   4.61438E+06   6.43944E+06   8.72580E+06   1.12342E+07   1.33529E+07   1.42514E+07   1.33772E+07
            8.06379E+01   1.10860E+02   1.55818E+02   2.41332E+02   3.99877E+02   6.70808E+02   1.11761E+03   1.85666E+03   3.09391E+03   5.20622E+03   8.76261E+03   1.47634E+04   2.48823E+04   4.20024E+04   7.05443E+04   1.18315E+05   1.97867E+05   3.30223E+05   5.49427E+05   8.50164E+05   1.29613E+06   1.94078E+06   2.85956E+06   4.14956E+06   5.92659E+06   8.29799E+06   1.12642E+07   1.45147E+07   1.72582E+07   1.84220E+07   1.72929E+07
            8.03213E+01   1.08863E+02   1.53041E+02   2.37738E+02   3.93637E+02   6.56721E+02   1.08488E+03   1.80508E+03   3.01244E+03   5.05660E+03   8.54622E+03   1.46878E+04   2.49668E+04   4.25588E+04   7.23096E+04   1.22999E+05   2.08396E+05   3.52398E+05   5.93911E+05   9.65866E+05   1.51786E+06   2.32881E+06   3.49731E+06   5.14935E+06   7.43443E+06   1.04910E+07   1.43204E+07   1.85238E+07   2.20829E+07   2.36144E+07   2.21953E+07
            7.80597E+01   1.04555E+02   1.46913E+02   2.28300E+02   3.76059E+02   6.24379E+02   1.02669E+03   1.67972E+03   2.75998E+03   4.73851E+03   8.00995E+03   1.37071E+04   2.33685E+04   4.03907E+04   6.93501E+04   1.19259E+05   2.04229E+05   3.49593E+05   5.96357E+05   1.03076E+06   1.68562E+06   2.67300E+06   4.12340E+06   6.20257E+06   9.10656E+06   1.30178E+07   1.79434E+07   2.33765E+07   2.80104E+07   3.00609E+07   2.83273E+07
            7.44205E+01   9.86635E+01   1.38503E+02   2.15142E+02   3.53857E+02   5.81162E+02   9.34822E+02   1.54470E+03   2.53748E+03   4.23993E+03   7.05679E+03   1.21701E+04   2.08148E+04   3.59635E+04   6.18892E+04   1.07078E+05   1.84461E+05   3.19495E+05   5.51808E+05   1.02239E+06   1.75970E+06   2.91465E+06   4.66238E+06   7.22524E+06   1.08662E+07   1.58327E+07   2.21492E+07   2.91781E+07   3.52447E+07   3.80422E+07   3.59963E+07
            6.98380E+01   9.17811E+01   1.28776E+02   1.99991E+02   3.26830E+02   5.35401E+02   8.66423E+02   1.39591E+03   2.24181E+03   3.71888E+03   6.16996E+03   1.03883E+04   1.75569E+04   3.00204E+04   5.11355E+04   8.87229E+04   1.53828E+05   2.66503E+05   4.61473E+05   9.25051E+05   1.69868E+06   2.97863E+06   5.00223E+06   8.07398E+06   1.25570E+07   1.88007E+07   2.68713E+07   3.59792E+07   4.39788E+07   4.78738E+07   4.55762E+07
            6.46108E+01   8.42894E+01   1.18184E+02   1.83497E+02   3.04558E+02   4.92716E+02   7.85364E+02   1.25264E+03   2.01222E+03   3.19919E+03   5.25305E+03   8.69849E+03   1.42708E+04   2.40390E+04   4.02820E+04   6.82514E+04   1.17142E+05   2.02431E+05   3.47011E+05   7.43227E+05   1.47434E+06   2.78314E+06   4.99017E+06   8.51894E+06   1.38865E+07   2.16098E+07   3.18514E+07   4.36614E+07   5.42954E+07   5.98361E+07   5.74708E+07
            5.89030E+01   7.63642E+01   1.12562E+02   1.73180E+02   2.77939E+02   4.46085E+02   7.17870E+02   1.12917E+03   1.81793E+03   2.89721E+03   4.58916E+03   7.37962E+03   1.19882E+04   1.93703E+04   3.17896E+04   5.25844E+04   8.64625E+04   1.44692E+05   2.43180E+05   5.20284E+05   1.10531E+06   2.27686E+06   4.45334E+06   8.22271E+06   1.43387E+07   2.36029E+07   3.63940E+07   5.16420E+07   6.58671E+07   7.39160E+07   7.19252E+07
            5.53818E+01   7.59155E+01   1.05609E+02   1.58289E+02   2.58391E+02   4.11313E+02   6.72816E+02   1.06735E+03   1.69356E+03   2.67866E+03   4.24698E+03   6.70990E+03   1.06804E+04   1.70200E+04   2.71588E+04   4.33559E+04   6.97618E+04   1.11714E+05   1.81220E+05   3.39892E+05   7.03900E+05   1.53372E+06   3.30800E+06   6.79627E+06   1.30900E+07   2.34726E+07   3.87977E+07   5.80684E+07   7.70138E+07   8.88735E+07   8.82353E+07
            5.44093E+01   7.38464E+01   1.02204E+02   1.54831E+02   2.49631E+02   4.05809E+02   6.51224E+02   1.03255E+03   1.63463E+03   2.59094E+03   4.10421E+03   6.49901E+03   1.02961E+04   1.63125E+04   2.58489E+04   4.09349E+04   6.48843E+04   1.02777E+05   1.62962E+05   2.64426E+05   4.55306E+05   8.72616E+05   1.86867E+06   4.20452E+06   9.24525E+06   1.89468E+07   3.51261E+07   5.75015E+07   8.14575E+07   9.85493E+07   1.01233E+08
            5.41737E+01   7.34708E+01   1.01719E+02   1.54145E+02   2.48732E+02   4.04378E+02   6.48351E+02   1.02934E+03   1.62965E+03   2.58023E+03   4.08691E+03   6.47411E+03   1.02553E+04   1.62439E+04   2.57268E+04   4.07403E+04   6.45056E+04   1.02115E+05   1.61613E+05   2.55732E+05   4.04969E+05   6.45723E+05   1.06221E+06   1.90402E+06   3.89214E+06   8.66099E+06   1.86792E+07   3.55191E+07   5.68311E+07   7.53837E+07   8.29427E+07
            5.41712E+01   7.34688E+01   1.01714E+02   1.54137E+02   2.48724E+02   4.04355E+02   6.48321E+02   1.02929E+03   1.62957E+03   2.58013E+03   4.08669E+03   6.47375E+03   1.02548E+04   1.62430E+04   2.57252E+04   4.07375E+04   6.45005E+04   1.02105E+05   1.61596E+05   2.55667E+05   4.04334E+05   6.39107E+05   1.00950E+06   1.59312E+06   2.50947E+06   3.92523E+06   5.99627E+06   8.66785E+06   1.14117E+07   1.32549E+07   1.33193E+07
            5.41692E+01   7.34662E+01   1.01710E+02   1.54131E+02   2.48715E+02   4.04340E+02   6.48297E+02   1.02925E+03   1.62950E+03   2.58003E+03   4.08653E+03   6.47348E+03   1.02544E+04   1.62422E+04   2.57238E+04   4.07351E+04   6.44963E+04   1.02098E+05   1.61581E+05   2.55638E+05   4.04276E+05   6.38987E+05   1.00924E+06   1.59256E+06   2.50825E+06   3.92257E+06   5.99087E+06   8.65810E+06   1.13966E+07   1.32353E+07   1.32980E+07
            5.41672E+01   7.34635E+01   1.01706E+02   1.54126E+02   2.48706E+02   4.04325E+02   6.48272E+02   1.02921E+03   1.62944E+03   2.57993E+03   4.08636E+03   6.47321E+03   1.02539E+04   1.62415E+04   2.57225E+04   4.07328E+04   6.44921E+04   1.02090E+05   1.61566E+05   2.55608E+05   4.04218E+05   6.38866E+05   1.00899E+06   1.59201E+06   2.50703E+06   3.91992E+06   5.98547E+06   8.64832E+06   1.13815E+07   1.32156E+07   1.32766E+07
            5.41652E+01   7.34608E+01   1.01703E+02   1.54120E+02   2.48697E+02   4.04309E+02   6.48247E+02   1.02917E+03   1.62938E+03   2.57983E+03   4.08619E+03   6.47293E+03   1.02535E+04   1.62407E+04   2.57211E+04   4.07304E+04   6.44878E+04   1.02082E+05   1.61551E+05   2.55579E+05   4.04159E+05   6.38746E+05   1.00873E+06   1.59145E+06   2.50581E+06   3.91726E+06   5.98006E+06   8.63853E+06   1.13663E+07   1.31958E+07   1.32551E+07
            5.41632E+01   7.34580E+01   1.01699E+02   1.54114E+02   2.48687E+02   4.04294E+02   6.48222E+02   1.02913E+03   1.62931E+03   2.57972E+03   4.08602E+03   6.47264E+03   1.02530E+04   1.62399E+04   2.57198E+04   4.07280E+04   6.44835E+04   1.02074E+05   1.61536E+05   2.55550E+05   4.04101E+05   6.38626E+05   1.00848E+06   1.59090E+06   2.50459E+06   3.91461E+06   5.97465E+06   8.62871E+06   1.13511E+07   1.31760E+07   1.32335E+07

            2.15058E+01   2.96673E+01   4.19219E+01   6.45261E+01   1.04735E+02   1.70064E+02   2.71379E+02   4.28199E+02   6.73609E+02   1.06012E+03   1.66984E+03   2.63183E+03   4.14948E+03   6.54352E+03   1.03192E+04   1.62710E+04   2.56454E+04   4.03909E+04   6.35380E+04   9.94742E+04   1.55469E+05   2.42013E+05   3.74528E+05   5.74676E+05   8.70676E+05   1.29255E+06   1.85191E+06   2.49821E+06   3.07951E+06   3.37720E+06   3.23420E+06
            3.35182E+01   4.79496E+01   6.79407E+01   1.03895E+02   1.68333E+02   2.74939E+02   4.42739E+02   7.04743E+02   1.11711E+03   1.76996E+03   2.80525E+03   4.44693E+03   7.04916E+03   1.11724E+04   1.77028E+04   2.80390E+04   4.43843E+04   7.01984E+04   1.10891E+05   1.63818E+05   2.47080E+05   3.72069E+05   5.58408E+05   8.33110E+05   1.23065E+06   1.78657E+06   2.51177E+06   3.33756E+06   4.06752E+06   4.42376E+06   4.21089E+06
            4.68463E+01   6.78251E+01   9.61371E+01   1.47001E+02   2.39124E+02   3.93510E+02   6.39341E+02   1.02714E+03   1.64342E+03   2.62822E+03   4.20348E+03   6.72130E+03   1.07416E+04   1.71552E+04   2.73780E+04   4.36567E+04   6.95484E+04   1.10670E+05   1.75853E+05   2.52198E+05   3.72591E+05   5.49445E+05   8.07714E+05   1.18114E+06   1.71198E+06   2.44252E+06   3.38227E+06   4.43877E+06   5.35814E+06   5.78644E+06   5.47955E+06
            5.90860E+01   8.52683E+01   1.20757E+02   1.85311E+02   3.03394E+02   5.02799E+02   8.23159E+02   1.33445E+03   2.15767E+03   3.48971E+03   5.64464E+03   9.12443E+03   1.47336E+04   2.37615E+04   3.82741E+04   6.15630E+04   9.88859E+04   1.58594E+05   2.53910E+05   3.61392E+05   5.29501E+05   7.72927E+05   1.12332E+06   1.62286E+06   2.32349E+06   3.27586E+06   4.48761E+06   5.83614E+06   6.99490E+06   7.51381E+06   7.08723E+06
            6.88357E+01   9.82964E+01   1.39062E+02   2.14368E+02   3.52862E+02   5.87398E+02   9.67072E+02   1.58126E+03   2.58563E+03   4.23445E+03   6.94696E+03   1.13623E+04   1.85546E+04   3.02517E+04   4.92414E+04   8.00126E+04   1.29780E+05   2.10086E+05   3.39373E+05   4.86839E+05   7.13960E+05   1.04016E+06   1.50545E+06   2.16250E+06   3.07537E+06   4.30525E+06   5.85756E+06   7.57227E+06   9.03212E+06   9.66669E+06   9.09297E+06
            7.55900E+01   1.06506E+02   1.50481E+02   2.32666E+02   3.83681E+02   6.39143E+02   1.05581E+03   1.75233E+03   2.90217E+03   4.80692E+03   7.95895E+03   1.31676E+04   2.17590E+04   3.58988E+04   5.91228E+04   9.71408E+04   1.59262E+05   2.60531E+05   4.25120E+05   6.21832E+05   9.19607E+05   1.34618E+06   1.95196E+06   2.80273E+06   3.97772E+06   5.55145E+06   7.52711E+06   9.69873E+06   1.15367E+07   1.23208E+07   1.15707E+07
            7.94481E+01   1.10375E+02   1.55594E+02   2.40439E+02   3.95170E+02   6.65266E+02   1.10990E+03   1.84553E+03   3.07223E+03   5.12658E+03   8.57142E+03   1.43688E+04   2.40188E+04   4.00935E+04   6.68034E+04   1.11109E+05   1.84227E+05   3.04750E+05   5.02742E+05   7.57068E+05   1.13657E+06   1.68185E+06   2.45640E+06   3.54243E+06   5.03831E+06   7.03560E+06   9.53560E+06   1.22765E+07   1.45899E+07   1.55695E+07   1.46128E+07
            8.08130E+01   1.10717E+02   1.55425E+02   2.41278E+02   3.99875E+02   6.70389E+02   1.11570E+03   1.85171E+03   3.08521E+03   5.20663E+03   8.77468E+03   1.48164E+04   2.51414E+04   4.24126E+04   7.14369E+04   1.20179E+05   2.01736E+05   3.37459E+05   5.63148E+05   8.80518E+05   1.35066E+06   2.03229E+06   3.00561E+06   4.37372E+06   6.25938E+06   8.77631E+06   1.19249E+07   1.53757E+07   1.82894E+07   1.95279E+07   1.83345E+07
            8.01875E+01   1.08531E+02   1.52574E+02   2.37062E+02   3.92404E+02   6.54024E+02   1.07888E+03   1.79641E+03   2.99477E+03   5.02449E+03   8.59747E+03   1.46299E+04   2.48857E+04   4.24798E+04   7.22694E+04   1.23127E+05   2.08928E+05   3.53852E+05   5.97282E+05   9.77693E+05   1.54278E+06   2.37513E+06   3.57671E+06   5.27778E+06   7.63281E+06   1.07849E+07   1.47358E+07   1.90743E+07   2.27504E+07   2.43365E+07   2.28795E+07
            7.80882E+01   1.04591E+02   1.46972E+02   2.28399E+02   3.76236E+02   6.24682E+02   1.02726E+03   1.68082E+03   2.76208E+03   4.74224E+03   8.01714E+03   1.37205E+04   2.33934E+04   4.04362E+04   6.94335E+04   1.19410E+05   2.04503E+05   3.50086E+05   5.97246E+05   1.03251E+06   1.68887E+06   2.67879E+06   4.13332E+06   6.21891E+06   9.13244E+06   1.30572E+07   1.80004E+07   2.34536E+07   2.81053E+07   3.01647E+07   2.84264E+07
            7.49001E+01   9.94038E+01   1.39567E+02   2.16766E+02   3.56718E+02   5.86813E+02   9.46859E+02   1.56157E+03   2.57416E+03   4.30637E+03   7.19435E+03   1.23902E+04   2.12160E+04   3.61739E+04   6.27604E+04   1.09067E+05   1.87823E+05   3.24817E+05   5.59608E+05   1.02916E+06   1.76065E+06   2.90121E+06   4.62101E+06   7.13609E+06   1.07019E+07   1.55587E+07   2.17284E+07   2.85870E+07   3.44985E+07   3.72123E+07   3.51943E+07
            7.09368E+01   9.33909E+01   1.31055E+02   2.03575E+02   3.33275E+02   5.45499E+02   8.85522E+02   1.42991E+03   2.31697E+03   3.83853E+03   6.35404E+03   1.06629E+04   1.82714E+04   3.10636E+04   5.40174E+04   9.32317E+04   1.61841E+05   2.80691E+05   4.86174E+05   9.55998E+05   1.72870E+06   2.98993E+06   4.96249E+06   7.93136E+06   1.22356E+07   1.81996E+07   2.58781E+07   3.45141E+07   4.20680E+07   4.57009E+07   4.34442E+07
            6.64229E+01   8.68542E+01   1.21814E+02   1.89092E+02   3.09383E+02   5.07790E+02   8.13449E+02   1.28824E+03   2.09192E+03   3.38432E+03   5.57955E+03   9.17199E+03   1.53416E+04   2.59681E+04   4.36828E+04   7.49073E+04   1.28632E+05   2.24185E+05   3.87262E+05   8.12491E+05   1.56987E+06   2.88668E+06   5.05462E+06   8.45472E+06   1.35479E+07   2.07885E+07   3.03002E+07   4.11826E+07   5.08951E+07   5.58401E+07   5.34620E+07
            6.15008E+01   7.99437E+01   1.12066E+02   1.79509E+02   2.89973E+02   4.66736E+02   7.43127E+02   1.18734E+03   1.88369E+03   3.03959E+03   4.89164E+03   7.89992E+03   1.29300E+04   2.11249E+04   3.52162E+04   5.85159E+04   9.91545E+04   1.66738E+05   2.84706E+05   6.20314E+05   1.28418E+06   2.54379E+06   4.77512E+06   8.48986E+06   1.43281E+07   2.29504E+07   3.46222E+07   4.83134E+07   6.08726E+07   6.77174E+07   6.54817E+07
            5.62286E+01   7.74659E+01   1.09547E+02   1.66698E+02   2.65729E+02   4.34105E+02   6.85602E+02   1.10720E+03   1.75124E+03   2.75543E+03   4.40523E+03   7.07289E+03   1.12651E+04   1.81589E+04   2.90982E+04   4.74440E+04   7.73122E+04   1.26479E+05   2.08944E+05   4.29677E+05   9.20977E+05   1.96546E+06   4.02076E+06   7.76135E+06   1.40843E+07   2.39819E+07   3.80062E+07   5.50786E+07   7.13467E+07   8.09592E+07   7.94113E+07
            5.50718E+01   7.49387E+01   1.03152E+02   1.58372E+02   2.51355E+02   4.13753E+02   6.60692E+02   1.04201E+03   1.65961E+03   2.61418E+03   4.16948E+03   6.60859E+03   1.04748E+04   1.66368E+04   2.64814E+04   4.20643E+04   6.70369E+04   1.07054E+05   1.71459E+05   3.02778E+05   5.96236E+05   1.28233E+06   2.82788E+06   6.04264E+06   1.21436E+07   2.26367E+07   3.86409E+07   5.92918E+07   8.00878E+07   9.36408E+07   9.38518E+07
            5.41665E+01   7.36800E+01   1.01490E+02   1.54485E+02   2.49359E+02   4.05210E+02   6.49751E+02   1.03141E+03   1.63077E+03   2.58368E+03   4.09182E+03   6.48644E+03   1.02730E+04   1.62705E+04   2.57685E+04   4.08296E+04   6.46642E+04   1.02377E+05   1.62116E+05   2.59603E+05   4.31277E+05   7.81250E+05   1.59938E+06   3.57490E+06   8.05507E+06   1.71149E+07   3.28576E+07   5.53400E+07   8.00831E+07   9.83927E+07   1.02212E+08
            5.41696E+01   7.34668E+01   1.01711E+02   1.54133E+02   2.48717E+02   4.04338E+02   6.48298E+02   1.02925E+03   1.62951E+03   2.58004E+03   4.08654E+03   6.47351E+03   1.02544E+04   1.62423E+04   2.57239E+04   4.07353E+04   6.44965E+04   1.02098E+05   1.61581E+05   2.55649E+05   4.04504E+05   6.42034E+05   1.03782E+06   1.78474E+06   3.45873E+06   7.45839E+06   1.60602E+07   3.09408E+07   5.02935E+07   6.76532E+07   7.52918E+07
            5.41672E+01   7.34635E+01   1.01706E+02   1.54126E+02   2.48706E+02   4.04325E+02   6.48272E+02   1.02921E+03   1.62944E+03   2.57993E+03   4.08636E+03   6.47321E+03   1.02539E+04   1.62415E+04   2.57225E+04   4.07328E+04   6.44921E+04   1.02090E+05   1.61566E+05   2.55608E+05   4.04218E+05   6.38866E+05   1.00899E+06   1.59201E+06   2.50703E+06   3.91992E+06   5.98547E+06   8.64832E+06   1.13815E+07   1.32156E+07   1.32766E+07
